Site,Latitude,Date,Year,Classcode,Amount,Stipes,Total,Distance,Area_m2,Species_Density,Dateordinal,Total_Count_Site,n_n1,pi_lnpi,species_presence
Portuguese Beach,39.302264,2011-05-18,2011,Woody Kelp,265,0.0,265.0,117.0,234.0,1.1324786324786325,734275,315.0,69960.0,-0.14540744572204403,True
Portuguese Beach,39.302264,2012-04-22,2012,Bull Kelp,4,0.0,4.0,180.0,360.0,0.011111111111111112,734615,425.0,12.0,-0.043913362896983776,True
Portuguese Beach,39.302264,2012-04-22,2012,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,734615,425.0,-0.0,,False
Portuguese Beach,39.302264,2012-04-22,2012,Laminaria Spp,57,0.0,57.0,167.0,334.0,0.17065868263473055,734615,425.0,3192.0,-0.26944743614617034,True
Portuguese Beach,39.302264,2012-04-22,2012,Woody Kelp,364,0.0,364.0,87.0,174.0,2.0919540229885056,734615,425.0,132132.0,-0.13269752863226855,True
Portuguese Beach,39.302264,2012-10-07,2012,Bull Kelp,183,0.0,183.0,154.0,308.0,0.5941558441558441,734783,563.0,33306.0,-0.365282781491267,True
Portuguese Beach,39.302264,2012-10-07,2012,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,734783,563.0,-0.0,,False
Portuguese Beach,39.302264,2012-10-07,2012,Laminaria Spp,96,0.0,96.0,173.0,346.0,0.2774566473988439,734783,563.0,9120.0,-0.3016295167326785,True
Portuguese Beach,39.302264,2012-10-07,2012,Woody Kelp,284,0.0,284.0,89.0,178.0,1.595505617977528,734783,563.0,80372.0,-0.3451913512502479,True
Portuguese Beach,39.302264,2014-11-02,2014,Bull Kelp,125,0.0,125.0,173.0,346.0,0.36127167630057805,735539,409.0,15500.0,-0.36228649717007966,True
Portuguese Beach,39.302264,2014-11-02,2014,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,735539,409.0,-0.0,,False
Portuguese Beach,39.302264,2014-11-02,2014,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,735539,409.0,-0.0,,False
Portuguese Beach,39.302264,2014-11-02,2014,Woody Kelp,284,0.0,284.0,125.0,250.0,1.136,735539,409.0,80372.0,-0.2532675322209613,True
Portuguese Beach,39.302264,2017-06-06,2017,Bull Kelp,1,0.0,1.0,180.0,360.0,0.002777777777777778,736486,234.0,0.0,-0.02331333809981924,True
Portuguese Beach,39.302264,2017-06-06,2017,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,736486,234.0,-0.0,,False
Portuguese Beach,39.302264,2017-06-06,2017,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,736486,234.0,-0.0,,False
Portuguese Beach,39.302264,2017-06-06,2017,Woody Kelp,233,0.0,233.0,142.0,284.0,0.8204225352112676,736486,234.0,54056.0,-0.0042643598185307585,True
Portuguese Beach,39.302264,2018-06-09,2018,Bull Kelp,547,0.0,547.0,124.2,248.4,2.2020933977455717,736854,711.0,298662.0,-0.20173885257039245,True
Portuguese Beach,39.302264,2018-06-09,2018,Feather Boa Kelp,0,0.0,0.0,180.0,360.0,0.0,736854,711.0,-0.0,,False
Portuguese Beach,39.302264,2018-06-09,2018,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,736854,711.0,-0.0,,False
Portuguese Beach,39.302264,2018-06-09,2018,Torn Kelp,0,0.0,0.0,180.0,360.0,0.0,736854,711.0,-0.0,,False
Portuguese Beach,39.302264,2018-06-09,2018,Woody Kelp,164,0.0,164.0,180.0,360.0,0.45555555555555555,736854,711.0,26732.0,-0.33833499905001824,True
Portuguese Beach,39.302264,2019-06-15,2019,Bull Kelp,2,0.0,2.0,180.0,360.0,0.005555555555555556,737225,328.0,2.0,-0.031096746511123163,True
Portuguese Beach,39.302264,2019-06-15,2019,Feather Boa Kelp,0,0.0,0.0,180.0,360.0,0.0,737225,328.0,-0.0,,False
Portuguese Beach,39.302264,2019-06-15,2019,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,737225,328.0,-0.0,,False
Portuguese Beach,39.302264,2019-06-15,2019,Torn Kelp,3,0.0,3.0,180.0,360.0,0.008333333333333333,737225,328.0,6.0,-0.04293659743642714,True
Portuguese Beach,39.302264,2019-06-15,2019,Woody Kelp,323,0.0,323.0,167.0,334.0,0.9670658682634731,737225,328.0,104006.0,-0.015127119229147461,True
Portuguese Beach,39.302264,2020-07-17,2020,Bull Kelp,159,0.0,159.0,180.0,360.0,0.44166666666666665,737623,256.0,25122.0,-0.2958103340595063,True
Portuguese Beach,39.302264,2020-07-17,2020,Feather Boa Kelp,1,1.0,1.0,180.0,360.0,0.002777777777777778,737623,256.0,0.0,-0.02166084939249829,True
Portuguese Beach,39.302264,2020-07-17,2020,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,737623,256.0,-0.0,,False
Portuguese Beach,39.302264,2020-07-17,2020,Torn Kelp,0,0.0,0.0,180.0,360.0,0.0,737623,256.0,-0.0,,False
Portuguese Beach,39.302264,2020-07-17,2020,Woody Kelp,96,0.0,96.0,175.0,350.0,0.2742857142857143,737623,256.0,9120.0,-0.3678109698793973,True
Portuguese Beach,39.302264,2021-09-02,2021,Bull Kelp,331,0.0,331.0,127.1,254.2,1.3021243115656964,738035,552.0,109230.0,-0.3066725019346209,True
Portuguese Beach,39.302264,2021-09-02,2021,Feather Boa Kelp,9,13.0,13.0,270.0,540.0,0.024074074074074074,738035,552.0,156.0,-0.08828221549746787,True
Portuguese Beach,39.302264,2021-09-02,2021,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,738035,552.0,-0.0,,False
Portuguese Beach,39.302264,2021-09-02,2021,Torn Kelp,2,0.0,2.0,180.0,360.0,0.005555555555555556,738035,552.0,2.0,-0.02036377125259837,True
Portuguese Beach,39.302264,2021-09-02,2021,Woody Kelp,206,0.0,206.0,147.7,295.4,0.6973595125253893,738035,552.0,42230.0,-0.3678413165986013,True
Portuguese Beach,39.302264,2022-06-01,2022,Bull Kelp,107,0.0,107.0,163.0,326.0,0.3282208588957055,738307,266.0,11342.0,-0.366321126888037,True
Portuguese Beach,39.302264,2022-06-01,2022,Feather Boa Kelp,0,0.0,0.0,180.0,360.0,0.0,738307,266.0,-0.0,,False
Portuguese Beach,39.302264,2022-06-01,2022,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,738307,266.0,-0.0,,False
Portuguese Beach,39.302264,2022-06-01,2022,No Blade Kelp,26,0.0,26.0,180.0,360.0,0.07222222222222222,738307,266.0,650.0,-0.22729471443520916,True
Portuguese Beach,39.302264,2022-06-01,2022,Torn Kelp,0,0.0,0.0,180.0,360.0,0.0,738307,266.0,-0.0,,False
Portuguese Beach,39.302264,2022-06-01,2022,Woody Kelp,133,0.0,133.0,172.0,344.0,0.3866279069767442,738307,266.0,17556.0,-0.34657359027997264,True
Portuguese Beach,39.302264,2023-06-25,2023,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,738696,114.0,-0.0,,False
Portuguese Beach,39.302264,2023-06-25,2023,Feather Boa Kelp,0,0.0,0.0,180.0,360.0,0.0,738696,114.0,-0.0,,False
Portuguese Beach,39.302264,2023-06-25,2023,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,738696,114.0,-0.0,,False
Portuguese Beach,39.302264,2023-06-25,2023,No Blade Kelp,87,0.0,87.0,180.0,360.0,0.24166666666666667,738696,114.0,7482.0,-0.20627419901203786,True
Portuguese Beach,39.302264,2023-06-25,2023,Torn Kelp,0,0.0,0.0,180.0,360.0,0.0,738696,114.0,-0.0,,False
Portuguese Beach,39.302264,2023-06-25,2023,Woody Kelp,27,0.0,27.0,180.0,360.0,0.075,738696,114.0,702.0,-0.3411382695134605,True
Portuguese Beach,39.302264,2024-04-25,2024,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,739001,209.0,-0.0,,False
Portuguese Beach,39.302264,2024-04-25,2024,Feather Boa Kelp,0,0.0,0.0,180.0,360.0,0.0,739001,209.0,-0.0,,False
Portuguese Beach,39.302264,2024-04-25,2024,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,739001,209.0,-0.0,,False
Portuguese Beach,39.302264,2024-04-25,2024,No Blade Kelp,155,0.0,155.0,180.0,360.0,0.4305555555555556,739001,209.0,23870.0,-0.22167902359838507,True
Portuguese Beach,39.302264,2024-04-25,2024,Torn Kelp,0,0.0,0.0,180.0,360.0,0.0,739001,209.0,-0.0,,False
Portuguese Beach,39.302264,2024-04-25,2024,Woody Kelp,54,0.0,54.0,180.0,360.0,0.15,739001,209.0,2862.0,-0.34966943106042575,True
Portuguese Beach,39.302264,2024-08-01,2024,Bull Kelp,8,0.0,8.0,180.0,360.0,0.022222222222222223,739099,187.0,56.0,-0.13483067701282356,True
Portuguese Beach,39.302264,2024-08-01,2024,Feather Boa Kelp,0,0.0,0.0,180.0,360.0,0.0,739099,187.0,-0.0,,False
Portuguese Beach,39.302264,2024-08-01,2024,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,739099,187.0,-0.0,,False
Portuguese Beach,39.302264,2024-08-01,2024,No Blade Kelp,110,0.0,110.0,180.0,360.0,0.3055555555555556,739099,187.0,11990.0,-0.31213426533068844,True
Portuguese Beach,39.302264,2024-08-01,2024,Torn Kelp,0,0.0,0.0,180.0,360.0,0.0,739099,187.0,-0.0,,False
Portuguese Beach,39.302264,2024-08-01,2024,Woody Kelp,69,0.0,69.0,180.0,360.0,0.19166666666666668,739099,187.0,4692.0,-0.36787778473666083,True
Portuguese Beach,39.302264,2024-10-06,2024,Bull Kelp,0,0.0,0.0,120.0,240.0,0.0,739165,160.0,-0.0,,False
Portuguese Beach,39.302264,2024-10-06,2024,Feather Boa Kelp,0,0.0,0.0,120.0,240.0,0.0,739165,160.0,-0.0,,False
Portuguese Beach,39.302264,2024-10-06,2024,Giant Kelp,0,0.0,0.0,120.0,240.0,0.0,739165,160.0,-0.0,,False
Portuguese Beach,39.302264,2024-10-06,2024,No Blade Kelp,135,0.0,135.0,120.0,240.0,0.5625,739165,160.0,18090.0,-0.1433523122961166,True
Portuguese Beach,39.302264,2024-10-06,2024,Torn Kelp,0,0.0,0.0,120.0,240.0,0.0,739165,160.0,-0.0,,False
Portuguese Beach,39.302264,2024-10-06,2024,Woody Kelp,25,0.0,25.0,120.0,240.0,0.10416666666666667,739165,160.0,600.0,-0.2900465609946291,True
Pyramid Point,41.994801,2017-09-30,2017,Bull Kelp,1,0.0,1.0,180.0,360.0,0.002777777777777778,736602,74.0,0.0,-0.058163041800056346,True
Pyramid Point,41.994801,2017-09-30,2017,Laminaria Spp,19,0.0,19.0,180.0,360.0,0.05277777777777778,736602,74.0,342.0,-0.34909319144211964,True
Pyramid Point,41.994801,2017-09-30,2017,Woody Kelp,54,0.0,54.0,180.0,360.0,0.15,736602,74.0,2862.0,-0.22992400700749122,True
Pyramid Point,41.994801,2019-06-29,2019,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,737239,0.0,-0.0,,False
Pyramid Point,41.994801,2019-06-29,2019,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,737239,0.0,-0.0,,False
Pyramid Point,41.994801,2020-10-30,2020,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,737728,0.0,-0.0,,False
Pyramid Point,41.994801,2020-10-30,2020,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,737728,0.0,-0.0,,False
Pyramid Point,41.994801,2022-08-11,2022,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,738378,2.0,-0.0,,False
Pyramid Point,41.994801,2022-08-11,2022,Woody Kelp,2,0.0,2.0,180.0,360.0,0.005555555555555556,738378,2.0,2.0,0.0,True
Pyramid Point,41.994801,2023-10-31,2023,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,738824,0.0,-0.0,,False
Pyramid Point,41.994801,2023-10-31,2023,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,738824,0.0,-0.0,,False
Refugio State Beach,34.461056,2006-06-03,2006,Giant Kelp,1,2.0,2.0,180.0,360.0,0.005555555555555556,732465,20.0,2.0,-0.23025850929940456,True
Refugio State Beach,34.461056,2006-06-03,2006,Laminaria Spp,18,0.0,18.0,180.0,360.0,0.05,732465,20.0,306.0,-0.09482446409204366,True
Refugio State Beach,34.461056,2006-06-03,2006,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,732465,20.0,-0.0,,False
Refugio State Beach,34.461056,2006-06-03,2006,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,732465,20.0,-0.0,,False
Refugio State Beach,34.461056,2007-09-08,2007,Giant Kelp,167,1930.0,1930.0,2610.0,5220.0,0.36973180076628354,732927,2035.0,3722970.0,-0.05024242006736356,True
Refugio State Beach,34.461056,2007-09-08,2007,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,732927,2035.0,-0.0,,False
Refugio State Beach,34.461056,2007-09-08,2007,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,732927,2035.0,-0.0,,False
Refugio State Beach,34.461056,2007-09-08,2007,Woody Kelp,105,0.0,105.0,166.0,332.0,0.31626506024096385,732927,2035.0,10920.0,-0.15294866265872878,True
Refugio State Beach,34.461056,2008-09-28,2008,Giant Kelp,130,1306.0,1306.0,2310.0,4620.0,0.2826839826839827,733313,1525.0,1704330.0,-0.13276271819141452,True
Refugio State Beach,34.461056,2008-09-28,2008,Laminaria Spp,40,0.0,40.0,180.0,360.0,0.1111111111111111,733313,1525.0,1560.0,-0.0954982356702315,True
Refugio State Beach,34.461056,2008-09-28,2008,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,733313,1525.0,-0.0,,False
Refugio State Beach,34.461056,2008-09-28,2008,Woody Kelp,179,0.0,179.0,143.0,286.0,0.6258741258741258,733313,1525.0,31862.0,-0.2514643508806135,True
Refugio State Beach,34.461056,2009-05-31,2009,Giant Kelp,116,1080.0,1080.0,1980.0,3960.0,0.2727272727272727,733558,1349.0,1165320.0,-0.1780539206646774,True
Refugio State Beach,34.461056,2009-05-31,2009,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,733558,1349.0,-0.0,,False
Refugio State Beach,34.461056,2009-05-31,2009,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,733558,1349.0,-0.0,,False
Refugio State Beach,34.461056,2009-05-31,2009,Woody Kelp,269,0.0,269.0,153.0,306.0,0.8790849673202614,733558,1349.0,72092.0,-0.3215252862913207,True
Refugio State Beach,34.461056,2009-10-31,2009,Giant Kelp,128,1161.0,1161.0,2130.0,4260.0,0.27253521126760566,733711,1421.0,1346760.0,-0.16510477759991687,True
Refugio State Beach,34.461056,2009-10-31,2009,Laminaria Spp,20,0.0,20.0,180.0,360.0,0.05555555555555555,733711,1421.0,380.0,-0.060005402597369584,True
Refugio State Beach,34.461056,2009-10-31,2009,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,733711,1421.0,-0.0,,False
Refugio State Beach,34.461056,2009-10-31,2009,Woody Kelp,240,0.0,240.0,180.0,360.0,0.6666666666666666,733711,1421.0,57360.0,-0.300376164068421,True
Refugio State Beach,34.461056,2010-06-13,2010,Giant Kelp,92,923.0,923.0,1800.0,3600.0,0.2563888888888889,733936,1169.0,851006.0,-0.18655395465576266,True
Refugio State Beach,34.461056,2010-06-13,2010,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,733936,1169.0,-0.0,,False
Refugio State Beach,34.461056,2010-06-13,2010,Southern Sea Palm >30,22,0.0,22.0,180.0,360.0,0.06111111111111111,733936,1169.0,462.0,-0.07476728244525453,True
Refugio State Beach,34.461056,2010-06-13,2010,Woody Kelp,224,0.0,224.0,146.0,292.0,0.7671232876712328,733936,1169.0,49952.0,-0.3166003180104486,True
Refugio State Beach,34.461056,2010-12-12,2010,Giant Kelp,60,465.0,465.0,1050.0,2100.0,0.22142857142857142,734118,540.0,215760.0,-0.12876343758610764,True
Refugio State Beach,34.461056,2010-12-12,2010,Laminaria Spp,2,0.0,2.0,180.0,360.0,0.005555555555555556,734118,540.0,2.0,-0.020734896144438426,True
Refugio State Beach,34.461056,2010-12-12,2010,Southern Sea Palm >30,24,0.0,24.0,180.0,360.0,0.06666666666666667,734118,540.0,552.0,-0.13837845818712774,True
Refugio State Beach,34.461056,2010-12-12,2010,Woody Kelp,49,0.0,49.0,180.0,360.0,0.1361111111111111,734118,540.0,2352.0,-0.21775498746469812,True
Refugio State Beach,34.461056,2011-06-11,2011,Giant Kelp,95,687.0,687.0,1470.0,2940.0,0.2336734693877551,734299,878.0,471282.0,-0.19194709689131106,True
Refugio State Beach,34.461056,2011-06-11,2011,Laminaria Spp,41,0.0,41.0,180.0,360.0,0.11388888888888889,734299,878.0,1640.0,-0.14308320683845463,True
Refugio State Beach,34.461056,2011-06-11,2011,Southern Sea Palm >30,97,0.0,97.0,168.0,336.0,0.28869047619047616,734299,878.0,9312.0,-0.24337671374462205,True
Refugio State Beach,34.461056,2011-06-11,2011,Woody Kelp,53,0.0,53.0,154.0,308.0,0.17207792207792208,734299,878.0,2756.0,-0.16946446246514663,True
Refugio State Beach,34.461056,2012-06-02,2012,Giant Kelp,108,1213.0,1213.0,2100.0,4200.0,0.2888095238095238,734656,1406.0,1470156.0,-0.12738412107853297,True
Refugio State Beach,34.461056,2012-06-02,2012,Laminaria Spp,6,0.0,6.0,180.0,360.0,0.016666666666666666,734656,1406.0,30.0,-0.023286250084534377,True
Refugio State Beach,34.461056,2012-06-02,2012,Southern Sea Palm >30,52,0.0,52.0,161.0,322.0,0.16149068322981366,734656,1406.0,2652.0,-0.12194704011169098,True
Refugio State Beach,34.461056,2012-06-02,2012,Woody Kelp,135,0.0,135.0,170.0,340.0,0.39705882352941174,734656,1406.0,18090.0,-0.22499001044156786,True
Refugio State Beach,34.461056,2012-11-10,2012,Giant Kelp,115,700.0,700.0,1770.0,3540.0,0.1977401129943503,734817,970.0,489300.0,-0.23541341805960483,True
Refugio State Beach,34.461056,2012-11-10,2012,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,734817,970.0,-0.0,,False
Refugio State Beach,34.461056,2012-11-10,2012,Southern Sea Palm >30,4,0.0,4.0,180.0,360.0,0.011111111111111112,734817,970.0,12.0,-0.022643306022175416,True
Refugio State Beach,34.461056,2012-11-10,2012,Woody Kelp,266,0.0,266.0,142.0,284.0,0.9366197183098591,734817,970.0,70490.0,-0.35479457410555054,True
Refugio State Beach,34.461056,2013-06-02,2013,Giant Kelp,166,1328.0,1328.0,2280.0,4560.0,0.2912280701754386,735021,1627.0,1762256.0,-0.1657459717876894,True
Refugio State Beach,34.461056,2013-06-02,2013,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,735021,1627.0,-0.0,,False
Refugio State Beach,34.461056,2013-06-02,2013,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,735021,1627.0,-0.0,,False
Refugio State Beach,34.461056,2013-06-02,2013,Woody Kelp,299,0.0,299.0,82.0,164.0,1.8231707317073171,735021,1627.0,89102.0,-0.31132194874903324,True
Refugio State Beach,34.461056,2013-10-06,2013,Giant Kelp,153,833.0,833.0,1401.0,2802.0,0.2972876516773733,735147,992.0,693056.0,-0.14668984318882972,True
Refugio State Beach,34.461056,2013-10-06,2013,Laminaria Spp,36,0.0,36.0,180.0,360.0,0.1,735147,992.0,1260.0,-0.12034611903007608,True
Refugio State Beach,34.461056,2013-10-06,2013,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,735147,992.0,-0.0,,False
Refugio State Beach,34.461056,2013-10-06,2013,Woody Kelp,123,0.0,123.0,170.0,340.0,0.36176470588235293,735147,992.0,15006.0,-0.25883797024720967,True
Refugio State Beach,34.461056,2014-11-08,2014,Giant Kelp,147,809.0,809.0,1623.0,3246.0,0.2492298213185459,735545,927.0,653672.0,-0.11882320457654477,True
Refugio State Beach,34.461056,2014-11-08,2014,Laminaria Spp,10,0.0,10.0,180.0,360.0,0.027777777777777776,735545,927.0,90.0,-0.04886050132224174,True
Refugio State Beach,34.461056,2014-11-08,2014,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,735545,927.0,-0.0,,False
Refugio State Beach,34.461056,2014-11-08,2014,Woody Kelp,108,0.0,108.0,180.0,360.0,0.3,735545,927.0,11556.0,-0.2504647384592197,True
Refugio State Beach,34.461056,2015-06-30,2015,Giant Kelp,111,842.0,842.0,1590.0,3180.0,0.2647798742138365,735779,909.0,708122.0,-0.07092166920285814,True
Refugio State Beach,34.461056,2015-06-30,2015,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,735779,909.0,-0.0,,False
Refugio State Beach,34.461056,2015-06-30,2015,Sargassum Horneri,0,0.0,0.0,180.0,360.0,0.0,735779,909.0,-0.0,,False
Refugio State Beach,34.461056,2015-06-30,2015,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,735779,909.0,-0.0,,False
Refugio State Beach,34.461056,2015-06-30,2015,Woody Kelp,67,0.0,67.0,173.0,346.0,0.1936416184971098,735779,909.0,4422.0,-0.1922032077125372,True
Refugio State Beach,34.461056,2015-11-08,2015,Giant Kelp,94,902.0,902.0,1950.0,3900.0,0.2312820512820513,735910,902.0,812702.0,0.0,True
Refugio State Beach,34.461056,2015-11-08,2015,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,735910,902.0,-0.0,,False
Refugio State Beach,34.461056,2015-11-08,2015,Sargassum Horneri,0,0.0,0.0,180.0,360.0,0.0,735910,902.0,-0.0,,False
Refugio State Beach,34.461056,2015-11-08,2015,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,735910,902.0,-0.0,,False
Refugio State Beach,34.461056,2015-11-08,2015,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,735910,902.0,-0.0,,False
Refugio State Beach,34.461056,2016-06-12,2016,Giant Kelp,23,62.0,62.0,270.0,540.0,0.11481481481481481,736127,161.0,3782.0,-0.36748284941764614,True
Refugio State Beach,34.461056,2016-06-12,2016,Laminaria Spp,99,0.0,99.0,180.0,360.0,0.275,736127,161.0,9702.0,-0.2990196706219716,True
Refugio State Beach,34.461056,2016-06-12,2016,Sargassum Horneri,0,0.0,0.0,180.0,360.0,0.0,736127,161.0,-0.0,,False
Refugio State Beach,34.461056,2016-06-12,2016,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,736127,161.0,-0.0,,False
Refugio State Beach,34.461056,2016-06-12,2016,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,736127,161.0,-0.0,,False
Refugio State Beach,34.461056,2016-10-23,2016,Giant Kelp,153,487.0,487.0,1608.0,3216.0,0.15143034825870647,736260,488.0,236682.0,-0.002047079322257038,True
Refugio State Beach,34.461056,2016-10-23,2016,Laminaria Spp,1,0.0,1.0,180.0,360.0,0.002777777777777778,736260,488.0,0.0,-0.012685072552977761,True
Refugio State Beach,34.461056,2016-10-23,2016,Sargassum Horneri,0,0.0,0.0,180.0,360.0,0.0,736260,488.0,-0.0,,False
Refugio State Beach,34.461056,2016-10-23,2016,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,736260,488.0,-0.0,,False
Refugio State Beach,34.461056,2016-10-23,2016,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,736260,488.0,-0.0,,False
Refugio State Beach,34.461056,2017-06-10,2017,Giant Kelp,157,1595.0,1595.0,2328.0,4656.0,0.3425687285223368,736490,1598.0,2542430.0,-0.0018755833642700942,True
Refugio State Beach,34.461056,2017-06-10,2017,Laminaria Spp,3,0.0,3.0,180.0,360.0,0.008333333333333333,736490,1598.0,6.0,-0.011785786929270544,True
Refugio State Beach,34.461056,2017-06-10,2017,Sargassum Horneri,0,0.0,0.0,180.0,360.0,0.0,736490,1598.0,-0.0,,False
Refugio State Beach,34.461056,2017-06-10,2017,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,736490,1598.0,-0.0,,False
Refugio State Beach,34.461056,2017-06-10,2017,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,736490,1598.0,-0.0,,False
Refugio State Beach,34.461056,2018-06-09,2018,Feather Boa Kelp,4,12.0,12.0,210.0,420.0,0.02857142857142857,736854,3011.0,132.0,-0.02201974445178505,True
Refugio State Beach,34.461056,2018-06-09,2018,Giant Kelp,195,2954.0,2954.0,3600.0,7200.0,0.4102777777777778,736854,3011.0,8723162.0,-0.018750262757644427,True
Refugio State Beach,34.461056,2018-06-09,2018,Oar Kelp,31,0.0,31.0,180.0,360.0,0.08611111111111111,736854,3011.0,930.0,-0.047113002339386985,True
Refugio State Beach,34.461056,2018-06-09,2018,Sargassum Horneri,0,0.0,0.0,180.0,360.0,0.0,736854,3011.0,-0.0,,False
Refugio State Beach,34.461056,2018-06-09,2018,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,736854,3011.0,-0.0,,False
Refugio State Beach,34.461056,2018-06-09,2018,Woody Kelp,14,0.0,14.0,180.0,360.0,0.03888888888888889,736854,3011.0,182.0,-0.02497296007443728,True
Refugio State Beach,34.461056,2018-11-03,2018,Feather Boa Kelp,20,30.0,30.0,360.0,720.0,0.041666666666666664,737001,497.0,870.0,-0.16946032058960606,True
Refugio State Beach,34.461056,2018-11-03,2018,Giant Kelp,52,465.0,465.0,1080.0,2160.0,0.2152777777777778,737001,497.0,215760.0,-0.06226754232758886,True
