Site,Latitude,Date,Year,Month,Day,Month_Day,Dateordinal,DayofYear,Total_Count_Site_Invert,Simpsons_Invert,Shannon_Invert,Richness_Invert,std_Simpsons_Invert,std_Shannon_Invert,std_Richness_Invert,Total_Count_Site_Kelp,Simpsons_Kelp,Shannon_Kelp,Richness_Kelp,std_Simpsons_Kelp,std_Shannon_Kelp,std_Richness_Kelp
Trinidad,41.05424,2019-07-20,2019,Jul,20,Jul-20,737260,201,930,0.6490132759239325,1.3792429887321649,9,0.2075065995854328,0.1217046585521939,-0.8611084184997604,63.0,0.30517153097798255,0.5654197650315766,3.0,0.18997678260223663,0.2507867705936328,0.17486920926930993
Trinidad,41.05424,2020-07-05,2020,Jul,5,Jul-05,737611,187,947,0.8081088381915965,1.9091334643189708,11,1.239199964029347,1.5621582418942634,-0.1070746889284234,117.0,0.5710285882699676,0.9234906806244928,3.0,1.2487870228635498,1.0692159119529463,0.17486920926930993
Trinidad,41.05424,2021-06-24,2021,Jun,24,Jun-24,737965,175,1722,0.768645299136647,1.6888689200035412,11,0.9832891717976534,0.963391389572548,-0.1070746889284234,40.0,0.5782051282051281,0.9393185459640125,3.0,1.2773685247066506,1.1053930647885069,0.17486920926930993
Trinidad,41.05424,2022-09-17,2022,Sep,17,Sep-17,738415,260,984,0.7810295346086726,1.740331704676134,12,1.0635977195540267,1.1032877568516648,0.269942175857245,47.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Trinidad,41.05424,2023-10-07,2023,Oct,7,Oct-07,738800,280,759,0.7839714107925648,1.6929860131449523,12,1.0826750218663996,0.9745832902420803,0.269942175857245,0.0,0.0,0.0,0.0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Twin Rocks,33.41791,2016-09-21,2016,Sep,21,Sep-21,736228,265,115,0.5517925247902364,0.9587111060460642,5,-0.4229446990003713,-1.0214686673204008,-2.3691758776424345,0.0,0.0,0.0,0.0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Twin Rocks,33.41791,2017-09-22,2017,Sep,22,Sep-22,736594,265,139,0.5252841205296632,0.8777573838308681,5,-0.5948448097754205,-1.2415331610643627,-2.3691758776424345,2.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Twin Rocks,33.41791,2018-09-05,2018,Sep,5,Sep-05,736942,248,111,0.3128583128583129,0.5212642931969858,3,-1.972370952474845,-2.2106235174660265,-3.1232096072137714,1.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Twin Rocks,33.41791,2019-11-07,2019,Nov,7,Nov-07,737370,311,196,0.6443746729461015,1.1556735167999612,5,0.1774264650781818,-0.4860463047275379,-2.3691758776424345,3.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Twin Rocks,33.41791,2020-10-13,2020,Oct,13,Oct-13,737711,287,144,0.6689005439005439,1.1974693963923997,5,0.3364703627221375,-0.3724284397127157,-2.3691758776424345,5.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Twin Rocks,33.41791,2021-09-11,2021,Sep,11,Sep-11,738044,254,212,0.4385227577573102,0.8496966803298053,6,-1.1574696937539783,-1.3178133411609076,-1.9921590128567657,1.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Twin Rocks,33.41791,2022-09-11,2022,Sep,11,Sep-11,738409,254,122,0.7213114754098361,1.3314743976023282,5,0.676341629347978,-0.0081494177792893,-2.3691758776424345,51.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Twin Rocks,33.41791,2023-08-12,2023,Aug,12,Aug-12,738744,224,142,0.5684746778543601,1.0388888233178104,5,-0.3147652729021223,-0.8035136644108339,-2.3691758776424345,0.0,0.0,0.0,0.0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Twin Rocks,33.41791,2024-07-18,2024,Jul,18,Jul-18,739085,200,125,0.7144516129032258,1.2891071040195288,4,0.6318572042125957,-0.1233206138462987,-2.7461927424281027,2.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Tyler Bight,34.027367,2007-09-11,2007,Sep,11,Sep-11,732930,254,917,0.7704232998242798,1.7988032294565737,15,0.9948190440660032,1.262236674173092,1.4009927702142506,1038.0,0.34429388167661645,0.5775236133064581,4.0,0.34578662253931897,0.27845207855183823,0.7716808976787615
Van Damme,39.271915,2007-05-15,2007,May,15,May-15,732811,135,418,0.7832776840728375,1.942915723721323,17,1.0781763844230998,1.6539918921511794,2.1550264997855875,422.0,0.6283954925645326,1.0369745098146927,3.0,1.4772581657321253,1.328601605785433,0.17486920926930993
Van Damme,39.271915,2007-10-06,2007,Oct,6,Oct-06,732955,279,380,0.8032495486737953,1.8938438225640977,14,1.2076887346778145,1.5205948995272698,1.023975905428582,193.0,0.6093480138169257,1.1088766796580567,4.0,1.4013991091603215,1.4929456744158986,0.7716808976787615
Van Damme,39.271915,2008-09-27,2008,Sep,27,Sep-27,733312,271,425,0.8185016648168701,2.0177558957120447,15,1.306594743080894,1.857437318873728,1.4009927702142506,663.0,0.6845793860188742,1.2214260928121032,4.0,1.701017814368697,1.7501956088754829,0.7716808976787615
Van Damme,39.271915,2009-06-17,2009,Jun,17,Jun-17,733575,168,401,0.7782543640897756,1.818170840873884,15,1.0456014601440404,1.3148855639949864,1.4009927702142506,601.0,0.6229339988907376,1.0327490719726158,3.0,1.4555070582466259,1.3189436824122602,0.17486920926930993
Van Damme,39.271915,2009-10-17,2009,Oct,17,Oct-17,733697,290,636,0.7341355915416233,1.6909979351618405,13,0.7595026888360098,0.9691789016246674,0.6469590406429135,487.0,0.5582680558724364,0.975977869049941,4.0,1.1979665462084825,1.1891838922740319,0.7716808976787615
Van Damme,39.271915,2010-05-19,2010,May,19,May-19,733911,139,623,0.7354879666379359,1.698343331867281,14,0.7682724897859415,0.98914661852636,1.023975905428582,326.0,0.41123171307220385,0.8000635939862284,4.0,0.6123752249426522,0.7871032908522707,0.7716808976787615
Van Damme,39.271915,2011-05-19,2011,May,19,May-19,734276,139,595,0.7446849446849446,1.6006754829349028,12,0.8279125016680564,0.7236464643366498,0.269942175857245,262.0,0.17124389459214417,0.36940706108326093,3.0,-0.3434074137916139,-0.1972320491485397,0.17486920926930993
Van Damme,39.271915,2011-10-09,2011,Oct,9,Oct-09,734419,282,573,0.7044020551873955,1.5979078162820055,14,0.5666884348060997,0.7161228428878073,1.023975905428582,556.0,0.6496273251668936,1.1790770610228596,4.0,1.5618166950707086,1.653400029521384,0.7716808976787615
Van Damme,39.271915,2012-10-07,2012,Oct,7,Oct-07,734783,281,538,0.7239171218320146,1.6296017241998964,13,0.6932385690585019,0.8022795211709604,0.6469590406429135,630.0,0.6055063466828172,1.111107526111056,4.0,1.3860991711308337,1.4980446357320094,0.7716808976787615
Van Damme,39.271915,2013-06-05,2013,Jun,5,Jun-05,735024,156,619,0.6288668956611301,1.276695343814911,13,0.0768625606289694,-0.1570607267300516,0.6469590406429135,538.0,0.5237897447612718,0.7999610786701936,4.0,1.0606521967484162,0.7868689754738782,0.7716808976787615
Van Damme,39.271915,2014-05-19,2014,May,19,May-19,735372,139,691,0.787080265945175,1.7191585222218575,10,1.1028351393847564,1.0457306050586586,-0.4840915537140919,549.0,0.46204113650565726,0.7082993199289185,4.0,0.8147303490875377,0.577361162257924,0.7716808976787615
Van Damme,39.271915,2015-05-08,2015,May,8,May-08,735726,128,850,0.7634227118409201,1.6135957642714382,12,0.9494220507954628,0.7587689404075587,0.269942175857245,32.0,0.0625,0.13906079845474112,2.0,-0.7764940895145166,-0.7237257846875453,-0.4219424791401416
Van Damme,39.271915,2016-10-09,2016,Oct,9,Oct-09,736246,283,917,0.6743867652731281,1.3388142452103493,12,0.3720470821811187,0.0118032144631573,0.269942175857245,2.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Van Damme,39.271915,2017-09-10,2017,Sep,10,Sep-10,736582,253,938,0.6814426116103429,1.3931058440092352,12,0.4178024115120107,0.1593894264036922,0.269942175857245,4.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Van Damme,39.271915,2018-07-08,2018,Jul,8,Jul-08,736883,189,1072,0.6509783017684686,1.240924702578046,11,0.2202492813791456,-0.2542995915936358,-0.1070746889284234,0.0,0.0,0.0,0.0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Van Damme,39.271915,2019-06-08,2019,Jun,8,Jun-08,737218,159,1052,0.6656343949090673,1.2687534455165592,12,0.315290235547236,-0.1786499727902497,0.269942175857245,0.0,0.0,0.0,0.0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Van Damme,39.271915,2019-10-13,2019,Oct,13,Oct-13,737345,286,369,0.4120861317308825,0.9604728582456464,10,-1.3289043413393324,-1.016679522420148,-0.4840915537140919,0.0,0.0,0.0,0.0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Van Damme,39.271915,2020-10-28,2020,Oct,28,Oct-28,737726,302,979,0.6537846932828666,1.2841488851643783,11,0.2384480008290632,-0.1367990295679366,-0.1070746889284234,0.0,0.0,0.0,0.0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Van Damme,39.271915,2021-09-25,2021,Sep,25,Sep-25,738058,268,682,0.7010261776497388,1.441518763991699,11,0.5447967465331356,0.2909950454546215,-0.1070746889284234,18.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Van Damme,39.271915,2022-11-10,2022,Nov,10,Nov-10,738469,314,1451,0.6026749685116091,1.225806722223337,12,-0.0929852783490724,-0.2953962898324926,0.269942175857245,0.0,0.0,0.0,0.0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Van Damme,39.271915,2023-10-28,2023,Oct,28,Oct-28,738821,301,1165,0.6810996563573883,1.3237924695473289,12,0.4155784358477546,-0.0290319610662697,0.269942175857245,0.0,0.0,0.0,0.0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Van Damme,39.271915,2024-10-24,2024,Oct,24,Oct-24,739183,298,1414,0.6031245526736477,1.1727928741398317,10,-0.0900698419275712,-0.4395090658813007,-0.4840915537140919,0.0,0.0,0.0,0.0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
WIES Intake Pipes,33.446999,2007-11-19,2007,Nov,19,Nov-19,732999,323,180,0.6317194289261329,1.5103383660778051,13,0.0953604973370196,0.4780741627369762,0.6469590406429135,1558.0,0.19042165779126607,0.42504221743869086,4.0,-0.26702948248006847,-0.07006887765786286,0.7716808976787615
WIES Intake Pipes,33.446999,2008-11-24,2008,Nov,24,Nov-24,733370,329,290,0.5555184345543491,1.2318302280225752,13,-0.3987831427296522,-0.2790219994601552,0.6469590406429135,854.0,0.310871397547161,0.581935801447228,3.0,0.2126772410856127,0.2885368500155765,0.17486920926930993
WIES Intake Pipes,33.446999,2009-11-23,2009,Nov,23,Nov-23,733734,327,238,0.5466794312661774,1.385828570540525,13,-0.4561017813561818,0.1396068956206,0.6469590406429135,1056.0,0.39176360764038487,0.7129839047620081,3.0,0.5348409680014945,0.5880685405330399,0.17486920926930993
WIES Intake Pipes,33.446999,2010-11-20,2010,Nov,20,Nov-20,734096,324,281,0.4804778851042196,1.1503299946761325,12,-0.8854015991368385,-0.5005721283563042,0.269942175857245,1095.0,0.24627816316479256,0.47879032857378956,3.0,-0.04457369937197835,0.052781145983806066,0.17486920926930993
WIES Intake Pipes,33.446999,2011-11-21,2011,Nov,21,Nov-21,734462,325,250,0.5883373493975903,1.2018866619858777,11,-0.1859610112420562,-0.3604205506378032,-0.1070746889284234,1265.0,0.319796617801571,0.593830916586157,3.0,0.24822308928770928,0.3157250645439851,0.17486920926930993
WIES Intake Pipes,33.446999,2012-11-20,2012,Nov,20,Nov-20,734827,325,217,0.7489332650622973,1.7589999114612973,12,0.8554617549650948,1.1540353860263168,0.269942175857245,1195.0,0.27515961957626345,0.5271612944283843,3.0,0.07045044974639844,0.16334083214414125,0.17486920926930993
WIES Intake Pipes,33.446999,2013-11-26,2013,Nov,26,Nov-26,735198,330,253,0.7969132316958404,1.942133840351716,12,1.1665993662001994,1.651866421410723,0.269942175857245,1540.0,0.18067643857117544,0.37679345847917467,3.0,-0.30584108300301766,-0.18034924014276985,0.17486920926930993
WIES Intake Pipes,33.446999,2014-11-24,2014,Nov,24,Nov-24,735561,328,0,,-0.0,0,,-3.6276276977588737,-4.254260201570776,0.0,0.0,0.0,0.0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
WIES Intake Pipes,33.446999,2015-11-24,2015,Nov,24,Nov-24,735926,328,376,0.4017446808510638,0.964491768545742,11,-1.3959659620367193,-1.0057545218594337,-0.1070746889284234,77.0,0.46719070403280927,0.7799482584173809,3.0,0.8352391702044336,0.7411264295634786,0.17486920926930993
WIES Intake Pipes,33.446999,2016-11-21,2016,Nov,21,Nov-21,736289,326,243,0.2710267659762609,0.6861542317074792,9,-2.243637659902103,-1.7623869219290602,-0.8611084184997604,382.0,0.10074067966635059,0.23929255266072108,3.0,-0.6241956189088794,-0.4946298571506683,0.17486920926930993
WIES Intake Pipes,33.446999,2017-11-21,2017,Nov,21,Nov-21,736654,325,334,0.2484580388772005,0.6390686312973075,9,-2.3899899884030886,-1.8903843571717585,-0.8611084184997604,700.0,0.27842632331902717,0.5324214658092629,4.0,0.08346052143668817,0.17536380680972286,0.7716808976787615
WIES Intake Pipes,33.446999,2019-12-11,2019,Dec,11,Dec-11,737404,345,401,0.3342768079800499,0.8385265144062064,9,-1.8334775793442128,-1.3481783057573276,-0.8611084184997604,1415.0,0.3210099909536638,0.6164003065757448,4.0,0.25305550536791516,0.3673110651539359,0.7716808976787615
WIES Intake Pipes,33.446999,2020-10-14,2020,Oct,14,Oct-14,737712,288,250,0.4378795180722892,1.0843275161831556,11,-1.161640935901303,-0.6799931805074695,-0.1070746889284234,1159.0,0.3685849721560335,0.7500837656095034,4.0,0.4425290434804847,0.6728662885089893,0.7716808976787615
WIES Intake Pipes,33.446999,2021-11-05,2021,Nov,5,Nov-05,738099,309,308,0.5574262870679809,1.3838447483326903,13,-0.3864112151246569,0.1342140758971941,0.6469590406429135,1227.0,0.23874860234181705,0.5263928916737098,5.0,-0.0745611527247061,0.16158452304630505,1.368492586088213
WIES Intake Pipes,33.446999,2024-10-11,2024,Oct,11,Oct-11,739170,285,246,0.4973950555832088,1.1883335138240734,10,-0.7756981461959199,-0.3972634110678145,-0.4840915537140919,1231.0,0.29098690337025224,0.5842220794513775,6.0,0.13348466191776168,0.2937625091304655,1.9653042744976645
Weston,36.5112,2006-10-21,2006,Oct,21,Oct-21,732605,294,256,0.3255208333333333,0.7582080712970604,8,-1.8902577988141849,-1.566515857601232,-1.2381252832854288,631.0,0.4457022111538752,0.7306052959877527,3.0,0.7496584579985907,0.6283450876146761,0.17486920926930993
Weston,36.5112,2007-09-22,2007,Sep,22,Sep-22,732941,265,333,0.5444118817612793,1.253074720739604,13,-0.4708062504463726,-0.2212709979411338,0.6469590406429135,1135.0,0.496474993978665,0.8624513819581824,4.0,0.9518676561633364,0.9297006968902477,0.7716808976787615
Weston,36.5112,2008-09-27,2008,Sep,27,Sep-27,733312,271,299,0.2973670624677336,0.6649567566587361,8,-2.0728276843100875,-1.8200101106794384,-1.2381252832854288,758.0,0.47765969683133325,0.7542434601836235,5.0,0.8769332929529792,0.6823739449825035,1.368492586088213
Weston,36.5112,2009-09-05,2009,Sep,5,Sep-05,733655,248,327,0.4478339993621133,1.0592106757510542,12,-1.0970887124023572,-0.7482707670456795,0.269942175857245,1243.0,0.284261105346138,0.5078099238023339,4.0,0.1066982982439916,0.11911013661451636,0.7716808976787615
Weston,36.5112,2010-09-18,2010,Sep,18,Sep-18,734033,261,271,0.4142954762880962,0.9675996884439936,11,-1.314577316204509,-0.9973059564285894,-0.1070746889284234,540.0,0.6079777365491651,1.0984089848224872,5.0,1.3959418020725176,1.4690200604572765,1.368492586088213
Weston,36.5112,2011-09-11,2011,Sep,11,Sep-11,734391,254,232,0.6683460217942976,1.622975859639504,15,0.3328744310110489,0.7842677795215427,1.4009927702142506,1021.0,0.5427742889516237,1.0058878697365854,5.0,1.1362606082767266,1.2575480489648725,1.368492586088213
Weston,36.5112,2012-09-15,2012,Sep,15,Sep-15,734761,259,337,0.6098629362724318,1.4615948657952933,14,-0.0463731759310223,0.3455698946260519,1.023975905428582,850.0,0.5540469756807316,0.9475984008391827,5.0,1.1811555464273755,1.124318015743667,1.368492586088213
Weston,36.5112,2013-09-28,2013,Sep,28,Sep-28,735139,271,398,0.5281951318304368,1.1760432270183063,14,-0.5759676582067516,-0.4306733108212748,1.023975905428582,1183.0,0.43754228330565703,0.7626654979369174,4.0,0.7171604861429933,0.7016238779615906,0.7716808976787615
Weston,36.5112,2014-11-07,2014,Nov,7,Nov-07,735544,311,513,0.6468232212475633,1.333598776924422,12,0.193304664313485,-0.0023745077783141,0.269942175857245,527.0,0.5709626914668725,0.9565052235133743,4.0,1.248524580291484,1.144676003270824,0.7716808976787615
Weston,36.5112,2015-09-12,2015,Sep,12,Sep-12,735853,255,703,0.7020502283660178,1.4434986905992278,15,0.5514374492264111,0.2963772753831943,1.4009927702142506,586.0,0.4668183541903679,0.7451044700825943,3.0,0.8337562386240106,0.6614853011536926,0.17486920926930993
Weston,36.5112,2016-09-10,2016,Sep,10,Sep-10,736217,254,635,0.618862862962319,1.2595080741894904,10,0.0119890091236228,-0.2037825782454739,-0.4840915537140919,266.0,0.3838274932614555,0.6585354823537638,4.0,0.5032343623394645,0.46361784191609196,0.7716808976787615
Weston,36.5112,2017-09-09,2017,Sep,9,Sep-09,736581,252,781,0.5736235595390524,1.1693610644234775,13,-0.2813761136277312,-0.4488380929746746,0.6469590406429135,361.0,0.18704216682056019,0.38043868067794967,4.0,-0.28048874394599277,-0.17201749370849911,0.7716808976787615
Weston,36.5112,2018-09-29,2018,Sep,29,Sep-29,736966,272,1616,0.3912293473929437,0.7997396997231367,10,-1.4641551660536476,-1.4536163326151998,-0.4840915537140919,145.0,0.1421455938697318,0.2916552312249704,3.0,-0.4592951735258078,-0.3749464643075213,0.17486920926930993
Weston,36.5112,2019-09-21,2019,Sep,21,Sep-21,737323,264,1452,0.6199524219071866,1.3570676056952191,15,0.0190545156504438,0.0614231259917576,1.4009927702142506,53.0,0.10885341074020316,0.217518571336808,2.0,-0.591885614333574,-0.5443978222739895,-0.4219424791401416
Weston,36.5112,2020-10-16,2020,Oct,16,Oct-16,737714,290,1957,0.4581827282483414,0.9525365125616432,12,-1.0299798957253217,-1.0382536742606852,0.269942175857245,2.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Weston,36.5112,2021-10-16,2021,Oct,16,Oct-16,738079,289,1412,0.6412354968950957,1.2852071658953153,10,0.1570697244156413,-0.1339222005980037,-0.4840915537140919,0.0,0.0,0.0,0.0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Weston,36.5112,2022-07-30,2022,Jul,30,Jul-30,738366,211,1578,0.5273284452599271,1.1438246957006422,13,-0.5815878953214938,-0.5182561246756929,0.6469590406429135,0.0,0.0,0.0,0.0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Weston,36.5112,2023-09-08,2023,Sep,8,Sep-08,738771,251,1495,0.6489333028882531,1.378389932898228,13,0.2069879952380276,0.1193857126767763,0.6469590406429135,0.0,0.0,0.0,0.0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
White Point,33.712844,2008-09-27,2008,Sep,27,Sep-27,733312,271,745,0.6939128238435448,1.4349663528408092,12,0.498668496214969,0.2731829794585727,0.269942175857245,971.0,0.5612473058914712,1.0549307182363195,4.0,1.2098317961310687,1.3696434318612718,0.7716808976787615
White Point,33.712844,2009-09-27,2009,Sep,27,Sep-27,733677,270,612,0.6840067177989582,1.4217970034349956,13,0.4344299736062526,0.2373834370703451,0.6469590406429135,1392.0,0.4568521364766933,0.6664683051978642,3.0,0.7940644829136368,0.48174959489050484,0.17486920926930993
White Point,33.712844,2010-09-19,2010,Sep,19,Sep-19,734034,262,544,0.7675089372765681,1.8299425708591304,14,0.9759201605320962,1.346885819558376,1.023975905428582,805.0,0.607666635765273,1.1164125449304985,4.0,1.394702802818206,1.5101701164907635,0.7716808976787615
White Point,33.712844,2011-07-09,2011,Jul,9,Jul-09,734327,190,769,0.7844671109666234,1.848180979634868,14,1.085889508638001,1.3964650863802126,1.023975905428582,1084.0,0.4834851257099828,0.8561294927055785,4.0,0.9001338196324494,0.9152509938636563,0.7716808976787615
White Point,33.712844,2012-09-12,2012,Sep,12,Sep-12,734758,256,671,0.7056031318815758,1.4809057186452874,11,0.5744771049481948,0.3980644920319805,-0.1070746889284234,723.0,0.5328061363279349,0.8829495001646213,3.0,1.09656114653606,0.9765524699682099,0.17486920926930993
